"STUDYID","DOMAIN","USUBJID","BWSEQ","BWTESTCD","BWTEST","BWORRES","BWORRESU","BWSTRESC","BWSTRESN","BWSTRESU","BWSTAT","BWREASND","BWBLFL","BWFAST","BWEXCLFL","BWREASEX","VISITDY","BWDTC","BWDY"
"GLP003","BW","107001575",1356,"BW","Body Weight","245","g","245",245,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:47:39",22
"GLP003","BW","107001576",1357,"BW","Body Weight","197","g","197",197,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:10:23",-6
"GLP003","BW","107001576",1358,"BW","Body Weight","212","g","212",212,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:51:29",-3
"GLP003","BW","107001576",1359,"BW","Body Weight","223","g","223",223,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T06:23:18",1
"GLP003","BW","107001576",1360,"BW","Body Weight","232","g","232",232,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:03:23",8
"GLP003","BW","107001576",1361,"BW","Body Weight","235","g","235",235,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:41:05",15
"GLP003","BW","107001576",1362,"BW","Body Weight","249","g","249",249,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:35:49",22
"GLP003","BW","107001577",1363,"BW","Body Weight","187","g","187",187,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:10:30",-6
"GLP003","BW","107001577",1364,"BW","Body Weight","199","g","199",199,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:51:37",-3
"GLP003","BW","107001577",1365,"BW","Body Weight","205","g","205",205,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T06:50:18",1
"GLP003","BW","107001577",1366,"BW","Body Weight","212","g","212",212,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:10:31",8
"GLP003","BW","107001577",1367,"BW","Body Weight","236","g","236",236,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:45:49",15
"GLP003","BW","107001577",1368,"BW","Body Weight","246","g","246",246,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:42:43",22
"GLP003","BW","107001578",1369,"BW","Body Weight","198","g","198",198,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:10:37",-6
"GLP003","BW","107001578",1370,"BW","Body Weight","209","g","209",209,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:51:46",-3
"GLP003","BW","107001578",1371,"BW","Body Weight","218","g","218",218,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T06:59:45",1
"GLP003","BW","107001578",1372,"BW","Body Weight","230","g","230",230,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:18:30",8
"GLP003","BW","107001578",1373,"BW","Body Weight","246","g","246",246,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:55:44",15
"GLP003","BW","107001578",1374,"BW","Body Weight","257","g","257",257,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:54:03",22
"GLP003","BW","107001579",1375,"BW","Body Weight","191","g","191",191,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:10:44",-6
"GLP003","BW","107001579",1376,"BW","Body Weight","204","g","204",204,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:51:54",-3
"GLP003","BW","107001579",1377,"BW","Body Weight","217","g","217",217,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T06:47:59",1
"GLP003","BW","107001579",1378,"BW","Body Weight","228","g","228",228,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:07:21",8
"GLP003","BW","107001579",1379,"BW","Body Weight","246","g","246",246,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:44:19",15
"GLP003","BW","107001579",1380,"BW","Body Weight","246","g","246",246,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:40:04",22
"GLP003","BW","107001580",1381,"BW","Body Weight","206","g","206",206,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:10:49",-6
"GLP003","BW","107001580",1382,"BW","Body Weight","218","g","218",218,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:52:03",-3
"GLP003","BW","107001580",1383,"BW","Body Weight","221","g","221",221,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T06:46:37",1
"GLP003","BW","107001580",1384,"BW","Body Weight","225","g","225",225,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:05:26",8
"GLP003","BW","107001580",1385,"BW","Body Weight","240","g","240",240,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:42:54",15
"GLP003","BW","107001580",1386,"BW","Body Weight","250","g","250",250,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:38:26",22
"GLP003","BW","107001581",1387,"BW","Body Weight","195","g","195",195,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:10:56",-6
"GLP003","BW","107001581",1388,"BW","Body Weight","201","g","201",201,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:52:10",-3
"GLP003","BW","107001581",1389,"BW","Body Weight","208","g","208",208,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T06:45:55",1
"GLP003","BW","107001581",1390,"BW","Body Weight","231","g","231",231,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:04:59",8
"GLP003","BW","107001581",1391,"BW","Body Weight","247","g","247",247,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:42:31",15
"GLP003","BW","107001581",1392,"BW","Body Weight","255","g","255",255,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:37:56",22
"GLP003","BW","107001581",1393,"BW","Body Weight","264","g","264",264,"g",NA,NA,NA,NA,NA,NA,29,"2007-07-12T09:26:06",29
"GLP003","BW","107001581",1394,"BW","Body Weight","270","g","270",270,"g",NA,NA,NA,NA,NA,NA,36,"2007-07-19T09:38:17",36
"GLP003","BW","107001583",1395,"BW","Body Weight","207","g","207",207,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:11:10",-6
"GLP003","BW","107001583",1396,"BW","Body Weight","208","g","208",208,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:52:26",-3
"GLP003","BW","107001583",1397,"BW","Body Weight","222","g","222",222,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T06:55:31",1
"GLP003","BW","107001583",1398,"BW","Body Weight","234","g","234",234,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:14:52",8
"GLP003","BW","107001583",1399,"BW","Body Weight","244","g","244",244,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:49:59",15
"GLP003","BW","107001583",1400,"BW","Body Weight","251","g","251",251,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:48:53",22
"GLP003","BW","107001584",1401,"BW","Body Weight","207","g","207",207,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:11:16",-6
"GLP003","BW","107001584",1402,"BW","Body Weight","216","g","216",216,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:52:35",-3
"GLP003","BW","107001584",1403,"BW","Body Weight","216","g","216",216,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T06:56:52",1
"GLP003","BW","107001584",1404,"BW","Body Weight","238","g","238",238,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:16:09",8
"GLP003","BW","107001584",1405,"BW","Body Weight","244","g","244",244,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:52:54",15
"GLP003","BW","107001584",1406,"BW","Body Weight","250","g","250",250,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:50:51",22
"GLP003","BW","107001584",1407,"BW","Body Weight","244","g","244",244,"g",NA,NA,NA,NA,NA,NA,29,"2007-07-12T09:35:01",29
"GLP003","BW","107001584",1408,"BW","Body Weight","256","g","256",256,"g",NA,NA,NA,NA,NA,NA,36,"2007-07-19T09:41:07",36
"GLP003","BW","107001586",1409,"BW","Body Weight","199","g","199",199,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:11:28",-6
"GLP003","BW","107001586",1410,"BW","Body Weight","218","g","218",218,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:52:50",-3
"GLP003","BW","107001586",1411,"BW","Body Weight","226","g","226",226,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T06:58:43",1
"GLP003","BW","107001586",1412,"BW","Body Weight","234","g","234",234,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:17:34",8
"GLP003","BW","107001586",1413,"BW","Body Weight","238","g","238",238,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:54:40",15
"GLP003","BW","107001586",1414,"BW","Body Weight","247","g","247",247,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:52:53",22
"GLP003","BW","107001587",1415,"BW","Body Weight","193","g","193",193,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:11:35",-6
"GLP003","BW","107001587",1416,"BW","Body Weight","211","g","211",211,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:53:02",-3
"GLP003","BW","107001587",1417,"BW","Body Weight","223","g","223",223,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T06:57:21",1
"GLP003","BW","107001587",1418,"BW","Body Weight","232","g","232",232,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:16:32",8
"GLP003","BW","107001587",1419,"BW","Body Weight","237","g","237",237,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:53:22",15
"GLP003","BW","107001587",1420,"BW","Body Weight","250","g","250",250,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:51:23",22
"GLP003","BW","107001587",1421,"BW","Body Weight","260","g","260",260,"g",NA,NA,NA,NA,NA,NA,29,"2007-07-12T09:36:05",29
"GLP003","BW","107001587",1422,"BW","Body Weight","265","g","265",265,"g",NA,NA,NA,NA,NA,NA,36,"2007-07-19T09:41:49",36
"GLP003","BW","107001588",1423,"BW","Body Weight","196","g","196",196,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:11:40",-6
"GLP003","BW","107001588",1424,"BW","Body Weight","208","g","208",208,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:53:08",-3
"GLP003","BW","107001588",1425,"BW","Body Weight","212","g","212",212,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T07:01:35",1
"GLP003","BW","107001588",1426,"BW","Body Weight","224","g","224",224,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:20:05",8
"GLP003","BW","107001588",1427,"BW","Body Weight","228","g","228",228,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:57:18",15
"GLP003","BW","107001588",1428,"BW","Body Weight","236","g","236",236,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:56:19",22
"GLP003","BW","107001588",1429,"BW","Body Weight","241","g","241",241,"g",NA,NA,NA,NA,NA,NA,29,"2007-07-12T09:40:27",29
"GLP003","BW","107001588",1430,"BW","Body Weight","243","g","243",243,"g",NA,NA,NA,NA,NA,NA,36,"2007-07-19T09:43:13",36
"GLP003","BW","107001589",1431,"BW","Body Weight","187","g","187",187,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:12:05",-6
"GLP003","BW","107001589",1432,"BW","Body Weight","199","g","199",199,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:53:38",-3
"GLP003","BW","107001589",1433,"BW","Body Weight","209","g","209",209,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T06:53:37",1
"GLP003","BW","107001589",1434,"BW","Body Weight","226","g","226",226,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:13:32",8
"GLP003","BW","107001589",1435,"BW","Body Weight","238","g","238",238,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:48:18",15
"GLP003","BW","107001589",1436,"BW","Body Weight","248","g","248",248,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:46:58",22
"GLP003","BW","107001589",1437,"BW","Body Weight","258","g","258",258,"g",NA,NA,NA,NA,NA,NA,29,"2007-07-12T09:32:37",29
"GLP003","BW","107001589",1438,"BW","Body Weight","259","g","259",259,"g",NA,NA,NA,NA,NA,NA,36,"2007-07-19T09:40:43",36
"GLP003","BW","107001590",1439,"BW","Body Weight","201","g","201",201,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:13:35",-6
"GLP003","BW","107001590",1440,"BW","Body Weight","212","g","212",212,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:53:45",-3
"GLP003","BW","107001590",1441,"BW","Body Weight","213","g","213",213,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T06:54:51",1
"GLP003","BW","107001590",1442,"BW","Body Weight","225","g","225",225,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:14:37",8
"GLP003","BW","107001590",1443,"BW","Body Weight","240","g","240",240,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:49:24",15
"GLP003","BW","107001590",1444,"BW","Body Weight","245","g","245",245,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:48:26",22
"GLP003","BW","107001591",1445,"BW","Body Weight","198","g","198",198,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:13:58",-6
"GLP003","BW","107001591",1446,"BW","Body Weight","209","g","209",209,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:53:55",-3
"GLP003","BW","107001591",1447,"BW","Body Weight","217","g","217",217,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T07:03:16",1
"GLP003","BW","107001591",1448,"BW","Body Weight","228","g","228",228,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:23:41",8
"GLP003","BW","107001591",1449,"BW","Body Weight","248","g","248",248,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:58:30",15
"GLP003","BW","107001591",1450,"BW","Body Weight","256","g","256",256,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:58:00",22
"GLP003","BW","107001592",1451,"BW","Body Weight","188","g","188",188,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:14:03",-6
"GLP003","BW","107001592",1452,"BW","Body Weight","204","g","204",204,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:54:01",-3
"GLP003","BW","107001592",1453,"BW","Body Weight","207","g","207",207,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T06:24:28",1
"GLP003","BW","107001592",1454,"BW","Body Weight","218","g","218",218,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:04:06",8
"GLP003","BW","107001592",1455,"BW","Body Weight","231","g","231",231,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:41:36",15
"GLP003","BW","107001592",1456,"BW","Body Weight","237","g","237",237,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:36:41",22
"GLP003","BW","107001592",1457,"BW","Body Weight","232","g","232",232,"g",NA,NA,NA,NA,NA,NA,29,"2007-07-12T09:23:58",29
"GLP003","BW","107001593",1458,"BW","Body Weight","192","g","192",192,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:14:12",-6
"GLP003","BW","107001593",1459,"BW","Body Weight","199","g","199",199,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:54:09",-3
"GLP003","BW","107001593",1460,"BW","Body Weight","205","g","205",205,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T06:58:16",1
"GLP003","BW","107001593",1461,"BW","Body Weight","214","g","214",214,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:17:17",8
"GLP003","BW","107001593",1462,"BW","Body Weight","222","g","222",222,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:54:18",15
"GLP003","BW","107001593",1463,"BW","Body Weight","235","g","235",235,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:52:30",22
"GLP003","BW","107001594",1464,"BW","Body Weight","206","g","206",206,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:14:19",-6
"GLP003","BW","107001594",1465,"BW","Body Weight","217","g","217",217,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:54:19",-3
"GLP003","BW","107001594",1466,"BW","Body Weight","227","g","227",227,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T06:45:26",1
"GLP003","BW","107001594",1467,"BW","Body Weight","233","g","233",233,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:04:27",8
"GLP003","BW","107001594",1468,"BW","Body Weight","244","g","244",244,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:41:59",15
"GLP003","BW","107001594",1469,"BW","Body Weight","259","g","259",259,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:37:15",22
"GLP003","BW","107001594",1470,"BW","Body Weight","252","g","252",252,"g",NA,NA,NA,NA,NA,NA,29,"2007-07-12T09:24:53",29
"GLP003","BW","107001594",1471,"BW","Body Weight","265","g","265",265,"g",NA,NA,NA,NA,NA,NA,36,"2007-07-19T09:37:25",36
"GLP003","BW","107001596",1472,"BW","Body Weight","209","g","209",209,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:14:37",-6
"GLP003","BW","107001596",1473,"BW","Body Weight","218","g","218",218,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:54:58",-3
"GLP003","BW","107001596",1474,"BW","Body Weight","222","g","222",222,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T06:58:24",1
"GLP003","BW","107001596",1475,"BW","Body Weight","226","g","226",226,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:17:24",8
"GLP003","BW","107001596",1476,"BW","Body Weight","243","g","243",243,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:54:28",15
"GLP003","BW","107001596",1477,"BW","Body Weight","260","g","260",260,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:52:40",22
"GLP003","BW","107001597",1478,"BW","Body Weight","204","g","204",204,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:14:46",-6
"GLP003","BW","107001597",1479,"BW","Body Weight","209","g","209",209,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:55:06",-3
"GLP003","BW","107001597",1480,"BW","Body Weight","224","g","224",224,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T06:47:10",1
"GLP003","BW","107001597",1481,"BW","Body Weight","233","g","233",233,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:05:48",8
"GLP003","BW","107001597",1482,"BW","Body Weight","243","g","243",243,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:43:16",15
"GLP003","BW","107001597",1483,"BW","Body Weight","253","g","253",253,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:39:02",22
"GLP003","BW","107001598",1484,"BW","Body Weight","197","g","197",197,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:14:56",-6
"GLP003","BW","107001598",1485,"BW","Body Weight","207","g","207",207,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:55:13",-3
"GLP003","BW","107001598",1486,"BW","Body Weight","216","g","216",216,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T07:01:13",1
"GLP003","BW","107001598",1487,"BW","Body Weight","235","g","235",235,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:19:47",8
"GLP003","BW","107001598",1488,"BW","Body Weight","256","g","256",256,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:57:04",15
"GLP003","BW","107001598",1489,"BW","Body Weight","265","g","265",265,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:55:56",22
"GLP003","BW","107001598",1490,"BW","Body Weight","250","g","250",250,"g",NA,NA,NA,NA,NA,NA,29,"2007-07-12T09:39:54",29
"GLP003","BW","107001598",1491,"BW","Body Weight","292","g","292",292,"g",NA,NA,NA,NA,NA,NA,36,"2007-07-19T09:42:46",36
"GLP003","BW","107001600",1492,"BW","Body Weight","191","g","191",191,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:15:30",-6
"GLP003","BW","107001600",1493,"BW","Body Weight","206","g","206",206,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:55:27",-3
"GLP003","BW","107001600",1494,"BW","Body Weight","216","g","216",216,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T06:51:06",1
"GLP003","BW","107001600",1495,"BW","Body Weight","227","g","227",227,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:11:12",8
"GLP003","BW","107001600",1496,"BW","Body Weight","240","g","240",240,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:46:25",15
"GLP003","BW","107001600",1497,"BW","Body Weight","252","g","252",252,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:43:49",22
"GLP003","BW","107001601",1498,"BW","Body Weight","199","g","199",199,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:15:43",-6
"GLP003","BW","107001601",1499,"BW","Body Weight","206","g","206",206,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:55:35",-3
"GLP003","BW","107001601",1500,"BW","Body Weight","210","g","210",210,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T06:54:46",1
"GLP003","BW","107001601",1501,"BW","Body Weight","212","g","212",212,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:14:33",8
"GLP003","BW","107001601",1502,"BW","Body Weight","229","g","229",229,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:49:18",15
"GLP003","BW","107001601",1503,"BW","Body Weight","237","g","237",237,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:48:18",22
"GLP003","BW","107001602",1504,"BW","Body Weight","203","g","203",203,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:15:49",-6
"GLP003","BW","107001602",1505,"BW","Body Weight","215","g","215",215,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:55:42",-3
"GLP003","BW","107001602",1506,"BW","Body Weight","219","g","219",219,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T06:48:52",1
"GLP003","BW","107001602",1507,"BW","Body Weight","234","g","234",234,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:09:08",8
"GLP003","BW","107001602",1508,"BW","Body Weight","240","g","240",240,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:44:48",15
"GLP003","BW","107001602",1509,"BW","Body Weight","238","g","238",238,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:40:58",22
"GLP003","BW","107001602",1510,"BW","Body Weight","238","g","238",238,"g",NA,NA,NA,NA,NA,NA,29,"2007-07-12T09:27:13",29
"GLP003","BW","107001603",1511,"BW","Body Weight","191","g","191",191,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:15:59",-6
"GLP003","BW","107001603",1512,"BW","Body Weight","208","g","208",208,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:55:51",-3
"GLP003","BW","107001603",1513,"BW","Body Weight","216","g","216",216,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T06:50:32",1
"GLP003","BW","107001603",1514,"BW","Body Weight","224","g","224",224,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:10:46",8
"GLP003","BW","107001603",1515,"BW","Body Weight","246","g","246",246,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:46:01",15
"GLP003","BW","107001603",1516,"BW","Body Weight","266","g","266",266,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:43:08",22
"GLP003","BW","107001605",1517,"BW","Body Weight","196","g","196",196,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:16:16",-6
"GLP003","BW","107001605",1518,"BW","Body Weight","203","g","203",203,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:56:05",-3
"GLP003","BW","107001605",1519,"BW","Body Weight","212","g","212",212,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T07:03:05",1
"GLP003","BW","107001605",1520,"BW","Body Weight","231","g","231",231,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:23:34",8
"GLP003","BW","107001605",1521,"BW","Body Weight","251","g","251",251,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:58:23",15
"GLP003","BW","107001605",1522,"BW","Body Weight","264","g","264",264,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:57:52",22
"GLP003","BW","107001606",1523,"BW","Body Weight","202","g","202",202,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:16:23",-6
"GLP003","BW","107001606",1524,"BW","Body Weight","209","g","209",209,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:56:11",-3
"GLP003","BW","107001606",1525,"BW","Body Weight","222","g","222",222,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T06:50:57",1
"GLP003","BW","107001606",1526,"BW","Body Weight","241","g","241",241,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:11:08",8
"GLP003","BW","107001606",1527,"BW","Body Weight","255","g","255",255,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:46:19",15
"GLP003","BW","107001606",1528,"BW","Body Weight","264","g","264",264,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:43:38",22
"GLP003","BW","107001607",1529,"BW","Body Weight","191","g","191",191,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:16:46",-6
"GLP003","BW","107001607",1530,"BW","Body Weight","200","g","200",200,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:56:19",-3
"GLP003","BW","107001607",1531,"BW","Body Weight","209","g","209",209,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T06:46:19",1
"GLP003","BW","107001607",1532,"BW","Body Weight","217","g","217",217,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:05:13",8
"GLP003","BW","107001607",1533,"BW","Body Weight","233","g","233",233,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:42:46",15
"GLP003","BW","107001607",1534,"BW","Body Weight","241","g","241",241,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:38:15",22
"GLP003","BW","107001609",1535,"BW","Body Weight","208","g","208",208,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:17:06",-6
"GLP003","BW","107001609",1536,"BW","Body Weight","214","g","214",214,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:56:35",-3
"GLP003","BW","107001609",1537,"BW","Body Weight","225","g","225",225,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T06:49:33",1
"GLP003","BW","107001609",1538,"BW","Body Weight","231","g","231",231,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:09:58",8
"GLP003","BW","107001609",1539,"BW","Body Weight","243","g","243",243,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:45:18",15
"GLP003","BW","107001609",1540,"BW","Body Weight","260","g","260",260,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:41:57",22
"GLP003","BW","107001609",1541,"BW","Body Weight","268","g","268",268,"g",NA,NA,NA,NA,NA,NA,29,"2007-07-12T09:28:54",29
"GLP003","BW","107001609",1542,"BW","Body Weight","266","g","266",266,"g",NA,NA,NA,NA,NA,NA,36,"2007-07-19T09:39:22",36
