"LBTEST","LBTESTCD","LBSPEC","SPECIES","SEX","LBSTRESU","LBSTRESM","LBSTRESSD","N"
"Potassium","K","SERUM","MONKEY","F","mmol/L",4.76354612570892,0.462335088565076,473
"Potassium","K","SERUM","MONKEY","M","mEq/L",4.83701239803281,0.444145457743905,539
"Potassium","K","SERUM","MONKEY","M","mmol/L",4.84757955865273,0.480211514411341,533
"Potassium","K","SERUM","MOUSE","F","mEq/L",5.67756302521008,1.48975515015168,238
"Potassium","K","SERUM","MOUSE","F","mmol/L",5.15672413793103,0.97136369928151,116
"Potassium","K","SERUM","MOUSE","M","mEq/L",6.44120833333333,1.66997600962817,240
"Potassium","K","SERUM","MOUSE","M","mmol/L",5.51052401746725,0.94742063760096,229
"Potassium","K","SERUM","PIG","F","mEq/L",5.8368085106383,0.781932746483106,47
"Potassium","K","SERUM","PIG","M","mEq/L",5.92241134751773,0.772157152200587,47
"Potassium","K","SERUM","RABBIT","F","mEq/L",4.30909090909091,0.64469194630281,22
"Potassium","K","SERUM","RABBIT","F","mmol/L",4.528,0.572759708962254,20
"Potassium","K","SERUM","RABBIT","M","mEq/L",4.45666666666667,0.456322128608148,30
"Potassium","K","SERUM","RABBIT","M","mmol/L",4.6475,0.560841841724181,36
"Potassium","K","SERUM","RAT","F","mEq/L",6.55601241402449,2.59271053126204,1987
"Potassium","K","SERUM","RAT","F","mmol/L",4.88873991802195,0.77411199692651,2521
"Potassium","K","SERUM","RAT","M","mEq/L",6.57232343909928,2.20545741802632,1954
"Potassium","K","SERUM","RAT","M","mmol/L",5.39516404199475,0.800422451521781,2794
"Potassium","K","URINE","DOG","F","mmol/L",159.077192982456,88.9320326583652,38
"Potassium","K","URINE","MONKEY","F","mEq/L",66.84,25.33481154187,30
"Potassium","K","URINE","MONKEY","F","mmol/L",43.6973333333333,9.86467072286694,18
"Potassium","K","URINE","MONKEY","M","mEq/L",69.2713333333333,38.3076791754541,15
"Potassium","K","URINE","MONKEY","M","mmol/L",52.80232,29.1602681868097,25
"Potassium","K","URINE","MOUSE","F","mEq/L",389.833333333333,120.325396915436,36
"Potassium","K","URINE","MOUSE","M","mEq/L",275.1875,147.231207123571,48
"Potassium","K","URINE","RAT","F","mEq/L",183.084463276836,83.8211556727385,118
"Potassium","K","URINE","RAT","F","mmol/L",135.34192139738,75.2333339098091,229
"Potassium","K","URINE","RAT","M","mEq/L",177,100.477141368074,65
"Potassium","K","URINE","RAT","M","mmol",0.78515,0.0629607438262756,20
"Potassium","K","URINE","RAT","M","mmol/L",121.69027027027,68.6158946001171,185
"Potassium","K","WHOLE BLOOD","DOG","F","mmol/L",4.56666666666667,0.218812220588311,12
"Potassium","K","WHOLE BLOOD","DOG","M","mmol/L",4.56666666666667,0.16143297699233,12
"Potassium","K","WHOLE BLOOD","MOUSE","F","mmol/L",4.53571428571429,0.446562413799,28
"Potassium","K","WHOLE BLOOD","MOUSE","M","mmol/L",5.02666666666667,0.463073192496818,30
"Potassium","K","WHOLE BLOOD","RAT","F","mmol/L",4.35734375,1.03217726798225,160
"Potassium","K","WHOLE BLOOD","RAT","M","mmol/L",4.30303797468354,0.600365556220965,158
"Ketones","KETONES","URINE","DOG","F","mmol/L",0.125,0.130558241966773,12
"Ketones","KETONES","URINE","DOG","F","POINT",0,0,17
"Ketones","KETONES","URINE","DOG","M","mmol/L",0.125,0.130558241966773,12
"Ketones","KETONES","URINE","DOG","M","POINT",0,0,19
"Ketones","KETONES","URINE","MONKEY","F","mg/dL",20.8333333333333,5.27046276694729,10
"Ketones","KETONES","URINE","MONKEY","F","mmol/L",0.512121212121212,0.761375226053806,33
"Ketones","KETONES","URINE","MONKEY","M","mmol/L",0.53125,1.18640968252228,24
"Ketones","KETONES","URINE","RABBIT","F","POINT",0,0,10
"Ketones","KETONES","URINE","RAT","F","mg/dL",3.28231292517007,5.2733719902907,147
"Ketones","KETONES","URINE","RAT","F","mmol/L",0.175,0.367772226053586,40
"Ketones","KETONES","URINE","RAT","F","POINT",0,0,50
"Ketones","KETONES","URINE","RAT","M","mg/dL",12.6425702811245,8.67167473306841,498
"Ketones","KETONES","URINE","RAT","M","mmol/L",1.07142857142857,0.634710282614945,126
"Ketones","KETONES","URINE","RAT","M","POINT",0.54,0.551805940452228,50
"Potassium Excretion Rate","KEXR","URINE","DOG","F","mEq/day",33.4333333333333,7.84582498510958,12
"Potassium Excretion Rate","KEXR","URINE","DOG","F","mmol/day",37.1766666666666,9.59287519361567,32
"Potassium Excretion Rate","KEXR","URINE","MONKEY","F","mEq/16h",6.76401515151515,3.87465607482422,22
"Potassium Excretion Rate","KEXR","URINE","RAT","F","mEq/16h",2.22788095238095,0.272821472158218,70
"Potassium Excretion Rate","KEXR","URINE","RAT","F","mmol/day",2.44235643564356,0.504676603287086,101
"Potassium Excretion Rate","KEXR","URINE","RAT","M","mEq/16h",2.672,0.110207596315836,15
"Potassium Excretion Rate","KEXR","URINE","RAT","M","mmol/day",3.00377358490566,0.928738549810553,53
"Lactate Dehydrogenase","LDH","PLASMA","DOG","F","IU/L",64.6969696969697,14.2746804598778,44
"Lactate Dehydrogenase","LDH","PLASMA","DOG","F","U/L",61.4090909090909,40.6767995324364,11
"Lactate Dehydrogenase","LDH","PLASMA","DOG","M","U/L",56.0909090909091,32.1860359331638,11
"Lactate Dehydrogenase","LDH","PLASMA","RAT","F","IU/L",61.5555555555556,26.0039150946217,180
"Lactate Dehydrogenase","LDH","PLASMA","RAT","F","U/L",149.848101265823,114.442719364231,158
"Lactate Dehydrogenase","LDH","PLASMA","RAT","M","U/L",190.29203539823,101.95164132147,113
"Lactate Dehydrogenase","LDH","SERUM","DOG","F","U/L",74.1723129251701,39.7675169624277,70
"Lactate Dehydrogenase","LDH","SERUM","DOG","M","U/L",87.7590196078432,50.122459926731,85
"Lactate Dehydrogenase","LDH","SERUM","MONKEY","F","U/L",579.576430348259,366.97294534142,268
"Lactate Dehydrogenase","LDH","SERUM","MONKEY","M","U/L",693.811303258145,277.733256490538,285
"Lactate Dehydrogenase","LDH","SERUM","MOUSE","M","U/L",732.166666666667,361.206018608201,12
"Lactate Dehydrogenase","LDH","SERUM","PIG","F","U/L",832.516666666667,346.338242286605,20
"Lactate Dehydrogenase","LDH","SERUM","PIG","M","U/L",665.95,135.483238427257,20
"Lactate Dehydrogenase","LDH","SERUM","RABBIT","F","U/L",233.166666666667,91.0547620773878,12
"Lactate Dehydrogenase","LDH","SERUM","RABBIT","M","U/L",255.5,54.2335018901853,12
"Lactate Dehydrogenase","LDH","SERUM","RAT","F","IU/L",1256,656.05261563594,30
"Lactate Dehydrogenase","LDH","SERUM","RAT","F","U/L",905.638862559242,834.252158241217,211
"Lactate Dehydrogenase","LDH","SERUM","RAT","F","ukat/L",6.869698,2.00193430696046,20
"Lactate Dehydrogenase","LDH","SERUM","RAT","M","IU/L",1071.8,691.614423175824,30
"Lactate Dehydrogenase","LDH","SERUM","RAT","M","U/L",739.659661016949,896.78261585622,295
"Lactate Dehydrogenase","LDH","SERUM","RAT","M","ukat/L",10.155328,4.93686318119171,20
"LDL Cholesterol","LDL","SERUM","MONKEY","F","mg/dL",62.7022222222222,17.4565095793005,30
"LDL Cholesterol","LDL","SERUM","MONKEY","F","mmol/L",1.6811746031746,0.514165531014734,15
"LDL Cholesterol","LDL","SERUM","MONKEY","M","mg/dL",66.7833333333333,19.27520740977,30
"LDL Cholesterol","LDL","SERUM","MONKEY","M","mmol/L",1.41647619047619,0.570946530241848,15
"LDL Cholesterol","LDL","SERUM","RAT","F","mg/dL",2.92,0.580368491742011,30
"LDL Cholesterol","LDL","SERUM","RAT","F","mmol/L",0.202,0.0574996251861847,30
"LDL Cholesterol","LDL","SERUM","RAT","M","mg/dL",4.53,1.33239478461489,30
"LDL Cholesterol","LDL","SERUM","RAT","M","mmol/L",0.194,0.0697582030771416,30
"Large Unstained Cells/Leukocytes","LGLUCLE","WHOLE BLOOD","DOG","F","%",0.428890345128877,0.192135759376068,218
"Large Unstained Cells/Leukocytes","LGLUCLE","WHOLE BLOOD","DOG","F","10^3/uL",0.0394444444444444,0.0138777733297742,12
"Large Unstained Cells/Leukocytes","LGLUCLE","WHOLE BLOOD","DOG","M","%",0.427878787878788,0.215305886901549,220
"Large Unstained Cells/Leukocytes","LGLUCLE","WHOLE BLOOD","DOG","M","10^3/uL",0.0344444444444445,0.0134715062810913,12
"Large Unstained Cells/Leukocytes","LGLUCLE","WHOLE BLOOD","MONKEY","F","%",0.532784484685893,0.46617483845671,213
"Large Unstained Cells/Leukocytes","LGLUCLE","WHOLE BLOOD","MONKEY","M","%",0.562800865800866,0.303148374668644,220
"Large Unstained Cells/Leukocytes","LGLUCLE","WHOLE BLOOD","MOUSE","F","%",0.585416666666667,0.903824876429301,240
"Large Unstained Cells/Leukocytes","LGLUCLE","WHOLE BLOOD","MOUSE","F","10^3/uL",0.0326666666666667,0.0141258709425316,30
"Large Unstained Cells/Leukocytes","LGLUCLE","WHOLE BLOOD","MOUSE","M","%",0.572463768115942,0.526085802326721,276
"Large Unstained Cells/Leukocytes","LGLUCLE","WHOLE BLOOD","MOUSE","M","10^3/uL",0.04,0.0299424735808171,30
"Large Unstained Cells/Leukocytes","LGLUCLE","WHOLE BLOOD","PIG","F","%",1.275,0.279284800875379,16
"Large Unstained Cells/Leukocytes","LGLUCLE","WHOLE BLOOD","PIG","M","%",1.025,0.274469184669852,16
"Large Unstained Cells/Leukocytes","LGLUCLE","WHOLE BLOOD","RABBIT","F","%",0.37,0.269979423084221,10
"Large Unstained Cells/Leukocytes","LGLUCLE","WHOLE BLOOD","RABBIT","M","%",0.31,0.139044357430761,10
"Large Unstained Cells/Leukocytes","LGLUCLE","WHOLE BLOOD","RAT","F","%",0.621286671286671,0.296786066831758,1443
"Large Unstained Cells/Leukocytes","LGLUCLE","WHOLE BLOOD","RAT","F","10^3/uL",0.003,0.00466091599699399,30
"Large Unstained Cells/Leukocytes","LGLUCLE","WHOLE BLOOD","RAT","F","10^9/L",0.00466666666666667,0.00566483852199037,60
"Large Unstained Cells/Leukocytes","LGLUCLE","WHOLE BLOOD","RAT","M","%",0.65051775147929,0.360111392943052,1352
"Large Unstained Cells/Leukocytes","LGLUCLE","WHOLE BLOOD","RAT","M","10^3/uL",0.019,0.00711966678801851,30
"Large Unstained Cells/Leukocytes","LGLUCLE","WHOLE BLOOD","RAT","M","10^9/L",0.0293333333333333,0.0135129149355902,60
"Large Unstained Cells","LGUNSCE","WHOLE BLOOD","DOG","F","%",0.483333333333333,0.123501114377665,12
"Large Unstained Cells","LGUNSCE","WHOLE BLOOD","DOG","F","/uL",37.475,6.94014577176397,16
"Large Unstained Cells","LGUNSCE","WHOLE BLOOD","DOG","F","10^9/L",0.0432877312081858,0.0220930936691738,484
"Large Unstained Cells","LGUNSCE","WHOLE BLOOD","DOG","M","%",0.436111111111111,0.156481730519994,12
"Large Unstained Cells","LGUNSCE","WHOLE BLOOD","DOG","M","/uL",39.89,12.9143030525589,16
"Large Unstained Cells","LGUNSCE","WHOLE BLOOD","DOG","M","10^9/L",0.0416206863312126,0.0242239942846834,494
"Large Unstained Cells","LGUNSCE","WHOLE BLOOD","MONKEY","F","10^9/L",0.073695132610006,0.0762928947289444,790
"Large Unstained Cells","LGUNSCE","WHOLE BLOOD","MONKEY","M","10^9/L",0.0826526223392583,0.0433327532037489,868
"Large Unstained Cells","LGUNSCE","WHOLE BLOOD","MOUSE","F","%",0.533333333333333,0.17287295182088,30
"Large Unstained Cells","LGUNSCE","WHOLE BLOOD","MOUSE","F","10^9/L",0.0281565656565657,0.0283492813709867,396
"Large Unstained Cells","LGUNSCE","WHOLE BLOOD","MOUSE","M","%",0.48,0.171001109090979,30
"Large Unstained Cells","LGUNSCE","WHOLE BLOOD","MOUSE","M","10^9/L",0.0384424778761062,0.0378729534599339,565
"Large Unstained Cells","LGUNSCE","WHOLE BLOOD","PIG","F","10^9/L",0.158687943262411,0.0728184627891344,47
"Large Unstained Cells","LGUNSCE","WHOLE BLOOD","PIG","M","10^9/L",0.115814814814815,0.0581084650883763,45
"Large Unstained Cells","LGUNSCE","WHOLE BLOOD","RABBIT","F","10^9/L",0.0375581395348837,0.0542274979997547,43
"Large Unstained Cells","LGUNSCE","WHOLE BLOOD","RABBIT","M","10^9/L",0.0275757575757576,0.037114608612973,66
"Large Unstained Cells","LGUNSCE","WHOLE BLOOD","RAT","F","%",0.246875,0.250141089219922,32
"Large Unstained Cells","LGUNSCE","WHOLE BLOOD","RAT","F","10^3/uL",0.0355,0.0250033896007206,60
"Large Unstained Cells","LGUNSCE","WHOLE BLOOD","RAT","F","10^9/L",0.0548504759693522,0.0434626136302957,4307
"Large Unstained Cells","LGUNSCE","WHOLE BLOOD","RAT","M","%",0.3875,0.23105647961958,32
"Large Unstained Cells","LGUNSCE","WHOLE BLOOD","RAT","M","10^3/uL",0.033,0.0119745492820596,60
"Large Unstained Cells","LGUNSCE","WHOLE BLOOD","RAT","M","10^9/L",0.263789403085178,6.33735732455082,4473
"Lipase","LIPASET","SERUM","MONKEY","F","U/L",17.0156862745098,5.30280552957134,34
"Lipase","LIPASET","SERUM","MONKEY","M","U/L",21.1137254901961,10.9975574810329,34
"Lipase","LIPASET","SERUM","RAT","F","U/L",6.6784,1.62051286186931,125
"Lipase","LIPASET","SERUM","RAT","M","U/L",7.67777777777778,2.07983384246447,117
"Lipase","LIPASET","WHOLE BLOOD","RAT","F","U/L",10.1,0.305128576629365,30
"Lipase","LIPASET","WHOLE BLOOD","RAT","M","U/L",9.9,0.380562197553694,30
"Lipemic Index","LIPEMIAI","SERUM","RAT","M","mmol/L",9.61538461538461,5.54584621644076,13
"Lymphocytes","LYM","BONE MARROW","RAT","F","cells",50.3333333333333,13.0287039430936,30
"Lymphocytes","LYM","BONE MARROW","RAT","M","cells",44.7857142857143,9.45303064417906,28
"Lymphocytes","LYM","FLUID, CEREBROSPINAL","RAT","F","cells",6.78571428571429,14.7917782330828,14
"Lymphocytes","LYM","FLUID, CEREBROSPINAL","RAT","M","cells",25.3333333333333,27.9787334203949,15
"Lymphocytes","LYM","WHOLE BLOOD","DOG","F","/uL",2565.65125,487.245299955098,16
"Lymphocytes","LYM","WHOLE BLOOD","DOG","F","10^3/uL",2.41861111111111,0.342663979276496,12
"Lymphocytes","LYM","WHOLE BLOOD","DOG","F","10^9/L",2.95587231404959,0.682933408946507,605
"Lymphocytes","LYM","WHOLE BLOOD","DOG","M","/uL",2297.283125,48.6955457023535,16
"Lymphocytes","LYM","WHOLE BLOOD","DOG","M","10^3/uL",2.3925,0.389652461052205,12
"Lymphocytes","LYM","WHOLE BLOOD","DOG","M","10^9/L",2.81775899824813,0.622628549045889,598
"Lymphocytes","LYM","WHOLE BLOOD","MONKEY","F","10^9/L",5.1330835513855,1.86093178367277,977
"Lymphocytes","LYM","WHOLE BLOOD","MONKEY","M","10^9/L",5.91271999393872,1.9936824304497,1079
"Lymphocytes","LYM","WHOLE BLOOD","MOUSE","F","10^3/uL",4.87066666666667,1.8014494802478,30
"Lymphocytes","LYM","WHOLE BLOOD","MOUSE","F","10^9/L",3.00806291390728,1.746492046078,604
"Lymphocytes","LYM","WHOLE BLOOD","MOUSE","M","10^3/uL",6.06933333333333,2.96376383876213,30
"Lymphocytes","LYM","WHOLE BLOOD","MOUSE","M","10^9/L",3.5545765230312,1.77070557143135,673
"Lymphocytes","LYM","WHOLE BLOOD","PIG","F","10^9/L",5.83478395061728,1.25672042685235,54
"Lymphocytes","LYM","WHOLE BLOOD","PIG","M","10^9/L",5.2258950617284,1.37196005531952,54
"Lymphocytes","LYM","WHOLE BLOOD","RABBIT","F","10^9/L",5.057,1.31458471121604,55
"Lymphocytes","LYM","WHOLE BLOOD","RABBIT","M","10^9/L",6.27083333333333,1.32720367266844,78
"Lymphocytes","LYM","WHOLE BLOOD","RAT","F","10^3/uL",3.861,2.1682805542175,90
"Lymphocytes","LYM","WHOLE BLOOD","RAT","F","10^8/L",40.0609756097561,11.9829853969864,41
"Lymphocytes","LYM","WHOLE BLOOD","RAT","F","10^9/L",5.21265377358491,2.46542598475241,5300
"Lymphocytes","LYM","WHOLE BLOOD","RAT","M","10^3/uL",6.11466666666667,2.04589817093684,90
"Lymphocytes","LYM","WHOLE BLOOD","RAT","M","10^8/L",69.4609756097561,18.6082626546486,41
"Lymphocytes","LYM","WHOLE BLOOD","RAT","M","10^9/L",7.1987724543485,3.03169961426619,5385
"Lymphocytes/Total Cells","LYMCE","BONE MARROW","DOG","F","%",5.29230769230769,2.21790499438154,13
"Lymphocytes/Total Cells","LYMCE","BONE MARROW","MONKEY","F","%",19.9941176470588,4.26606824081544,17
"Lymphocytes/Total Cells","LYMCE","BONE MARROW","MONKEY","M","%",21.9777777777778,3.62289379876421,18
"Lymphocytes/Total Cells","LYMCE","BONE MARROW","RAT","F","%",12.5492,2.85702845485248,50
"Lymphocytes/Total Cells","LYMCE","BONE MARROW","RAT","M","%",12.4066666666667,2.98060634509107,48
"Lymphocytes/Total Cells","LYMCE","BONE MARROW, RIB","MONKEY","F","%",18.6566666666667,5.10920263007365,12
"Lymphocytes/Total Cells","LYMCE","BONE MARROW, RIB","MONKEY","M","%",19.8866666666667,1.31708585578737,12
"Lymphocytes/Total Cells","LYMCE","WHOLE BLOOD","DOG","F","%",36.8761904761905,4.18412605772231,14
"Lymphocytes/Total Cells","LYMCE","WHOLE BLOOD","DOG","M","%",33.8238095238095,3.18638740787507,14
"Lymphocytes/Total Cells","LYMCE","WHOLE BLOOD","MONKEY","F","%",48.4319658119658,6.80756661068494,18
"Lymphocytes/Total Cells","LYMCE","WHOLE BLOOD","MONKEY","M","%",54.0892877492878,6.09909705153087,18
"Lymphocytes/Total Cells","LYMCE","WHOLE BLOOD","MOUSE","F","%",70.42,8.36354333658032,15
"Lymphocytes/Total Cells","LYMCE","WHOLE BLOOD","MOUSE","M","%",76.78,10.6526455466638,15
"Lymphocytes/Total Cells","LYMCE","WHOLE BLOOD","RABBIT","F","%",67.8166666666667,6.97532447382568,12
"Lymphocytes/Total Cells","LYMCE","WHOLE BLOOD","RABBIT","M","%",69.25,2.52550624987977,12
"Lymphocytes/Total Cells","LYMCE","WHOLE BLOOD","RAT","F","%",72.2282894736842,11.4242383714811,76
"Lymphocytes/Total Cells","LYMCE","WHOLE BLOOD","RAT","M","%",78.8047413793103,10.2198697737987,116
"Lymphocytes/Leukocytes","LYMLE","WHOLE BLOOD","DOG","F","%",31.915365835223,5.17972029105247,315
"Lymphocytes/Leukocytes","LYMLE","WHOLE BLOOD","DOG","M","%",31.3336100973236,4.87124168071045,274
"Lymphocytes/Leukocytes","LYMLE","WHOLE BLOOD","MONKEY","F","%",43.6973083009639,10.6441940192175,331
"Lymphocytes/Leukocytes","LYMLE","WHOLE BLOOD","MONKEY","M","%",48.5426011187608,11.8562538623644,332
"Lymphocytes/Leukocytes","LYMLE","WHOLE BLOOD","MOUSE","F","%",80.1508971553611,6.36215505599361,457
"Lymphocytes/Leukocytes","LYMLE","WHOLE BLOOD","MOUSE","M","%",76.32,8.84102225094403,404
"Lymphocytes/Leukocytes","LYMLE","WHOLE BLOOD","PIG","F","%",55.6565217391304,11.7381917230695,23
"Lymphocytes/Leukocytes","LYMLE","WHOLE BLOOD","PIG","M","%",49.5347826086957,15.1634844422511,23
"Lymphocytes/Leukocytes","LYMLE","WHOLE BLOOD","RABBIT","F","%",76.58,1.83442391804924,10
"Lymphocytes/Leukocytes","LYMLE","WHOLE BLOOD","RABBIT","M","%",79.85,1.97427905266145,10
"Lymphocytes/Leukocytes","LYMLE","WHOLE BLOOD","RAT","F","%",77.4157879058683,12.3582797508768,2238
"Lymphocytes/Leukocytes","LYMLE","WHOLE BLOOD","RAT","M","%",77.7659006867406,10.8720169713197,1893
"Ery. Mean Corpuscular Hemoglobin","MCH","WHOLE BLOOD","DOG","F","fmol",1.40953125,0.0547137129957831,32
"Ery. Mean Corpuscular Hemoglobin","MCH","WHOLE BLOOD","DOG","F","pg",22.7007073283859,0.828093962835049,616
"Ery. Mean Corpuscular Hemoglobin","MCH","WHOLE BLOOD","DOG","M","fmol",1.40848039215686,0.0581148399353982,34
"Ery. Mean Corpuscular Hemoglobin","MCH","WHOLE BLOOD","DOG","M","pg",22.6089789754452,0.834520730664377,607
"Ery. Mean Corpuscular Hemoglobin","MCH","WHOLE BLOOD","MONKEY","F","fmol",1.38428142857143,0.116288357261868,35
"Ery. Mean Corpuscular Hemoglobin","MCH","WHOLE BLOOD","MONKEY","F","pg",23.0271198060244,1.76009922180509,970
"Ery. Mean Corpuscular Hemoglobin","MCH","WHOLE BLOOD","MONKEY","M","fmol",1.40849142857143,0.13138781391346,35
"Ery. Mean Corpuscular Hemoglobin","MCH","WHOLE BLOOD","MONKEY","M","pg",22.9052691783755,1.78370394441115,1072
"Ery. Mean Corpuscular Hemoglobin","MCH","WHOLE BLOOD","MOUSE","F","pg",15.5672489082969,0.747135541030908,687
"Ery. Mean Corpuscular Hemoglobin","MCH","WHOLE BLOOD","MOUSE","M","pg",15.1109961190168,0.789841209354944,773
"Ery. Mean Corpuscular Hemoglobin","MCH","WHOLE BLOOD","PIG","F","pg",15.7216312056738,1.59148896835521,47
"Ery. Mean Corpuscular Hemoglobin","MCH","WHOLE BLOOD","PIG","M","pg",15.436524822695,1.26043776565343,47
"Ery. Mean Corpuscular Hemoglobin","MCH","WHOLE BLOOD","RABBIT","F","fmol",1.304,0.0345446570880843,10
"Ery. Mean Corpuscular Hemoglobin","MCH","WHOLE BLOOD","RABBIT","F","pg",21.0433333333333,0.940146265216216,45
"Ery. Mean Corpuscular Hemoglobin","MCH","WHOLE BLOOD","RABBIT","M","fmol",1.28,0.03,10
"Ery. Mean Corpuscular Hemoglobin","MCH","WHOLE BLOOD","RABBIT","M","pg",20.575,0.843942418634204,68
"Ery. Mean Corpuscular Hemoglobin","MCH","WHOLE BLOOD","RAT","F","fmol",1.18884615384615,0.0536100593316074,65
"Ery. Mean Corpuscular Hemoglobin","MCH","WHOLE BLOOD","RAT","F","pg",18.8191722553403,0.837591835059459,5368
"Ery. Mean Corpuscular Hemoglobin","MCH","WHOLE BLOOD","RAT","M","fmol",1.13763513513514,0.0395542195329171,74
"Ery. Mean Corpuscular Hemoglobin","MCH","WHOLE BLOOD","RAT","M","pg",18.478524949735,1.19676318289262,5471
"Ery. Mean Corpuscular HGB Concentration","MCHC","WHOLE BLOOD","DOG","F","g/dL",32.6955631785928,0.906261046979691,557
"Ery. Mean Corpuscular HGB Concentration","MCHC","WHOLE BLOOD","DOG","F","g/L",330.12329004329,8.45067003874005,55
"Ery. Mean Corpuscular HGB Concentration","MCHC","WHOLE BLOOD","DOG","F","mmol/L",20.1375520833333,0.381493712132922,32
"Ery. Mean Corpuscular HGB Concentration","MCHC","WHOLE BLOOD","DOG","M","g/dL",32.6849348279458,0.935119622685219,548
"Ery. Mean Corpuscular HGB Concentration","MCHC","WHOLE BLOOD","DOG","M","g/L",329.862121212121,7.93147539878278,55
"Ery. Mean Corpuscular HGB Concentration","MCHC","WHOLE BLOOD","DOG","M","mmol/L",20.1611274509804,0.536078748265064,34
"Ery. Mean Corpuscular HGB Concentration","MCHC","WHOLE BLOOD","MONKEY","F","%",29.8814583333333,0.954135225100599,16
"Ery. Mean Corpuscular HGB Concentration","MCHC","WHOLE BLOOD","MONKEY","F","g/dL",30.2146412958263,1.13229759428425,827
"Ery. Mean Corpuscular HGB Concentration","MCHC","WHOLE BLOOD","MONKEY","F","g/L",305.709699820789,12.7007654760283,124
"Ery. Mean Corpuscular HGB Concentration","MCHC","WHOLE BLOOD","MONKEY","F","mmol/L",18.0531315789474,4.01376752783521,38
"Ery. Mean Corpuscular HGB Concentration","MCHC","WHOLE BLOOD","MONKEY","M","%",29.805,0.784308612728433,16
"Ery. Mean Corpuscular HGB Concentration","MCHC","WHOLE BLOOD","MONKEY","M","g/dL",30.392464163081,1.1266058245839,916
"Ery. Mean Corpuscular HGB Concentration","MCHC","WHOLE BLOOD","MONKEY","M","g/L",301.959231259414,12.2816661744075,137
"Ery. Mean Corpuscular HGB Concentration","MCHC","WHOLE BLOOD","MONKEY","M","mmol/L",17.9412850877193,3.99486007412947,38
"Ery. Mean Corpuscular HGB Concentration","MCHC","WHOLE BLOOD","MOUSE","F","%",33.234,0.906801960693936,50
"Ery. Mean Corpuscular HGB Concentration","MCHC","WHOLE BLOOD","MOUSE","F","g/dL",30.067845659164,1.53949973742088,622
"Ery. Mean Corpuscular HGB Concentration","MCHC","WHOLE BLOOD","MOUSE","F","g/L",310.933333333333,4.86190242992342,15
"Ery. Mean Corpuscular HGB Concentration","MCHC","WHOLE BLOOD","MOUSE","M","%",32.5408163265306,0.591226961266053,49
"Ery. Mean Corpuscular HGB Concentration","MCHC","WHOLE BLOOD","MOUSE","M","g/dL",29.0388639760837,1.53306107263471,669
"Ery. Mean Corpuscular HGB Concentration","MCHC","WHOLE BLOOD","MOUSE","M","g/L",324.875,11.7105858313246,40
"Ery. Mean Corpuscular HGB Concentration","MCHC","WHOLE BLOOD","MOUSE","M","g/L RBC",313.2,2.80815140006986,15
"Ery. Mean Corpuscular HGB Concentration","MCHC","WHOLE BLOOD","PIG","F","g/dL",32.486524822695,0.638675394575475,47
"Ery. Mean Corpuscular HGB Concentration","MCHC","WHOLE BLOOD","PIG","M","g/dL",32.4312056737589,0.629475445117412,47
"Ery. Mean Corpuscular HGB Concentration","MCHC","WHOLE BLOOD","RABBIT","F","g/dL",32.3733333333333,0.849153990746084,45
"Ery. Mean Corpuscular HGB Concentration","MCHC","WHOLE BLOOD","RABBIT","F","mmol/L",20.491,0.328505031248465,10
"Ery. Mean Corpuscular HGB Concentration","MCHC","WHOLE BLOOD","RABBIT","M","g/dL",32.4661764705882,0.881143303119381,68
"Ery. Mean Corpuscular HGB Concentration","MCHC","WHOLE BLOOD","RABBIT","M","mmol/L",20.663,0.201483387790546,10
"Ery. Mean Corpuscular HGB Concentration","MCHC","WHOLE BLOOD","RAT","F","g/dL",32.9221445505656,1.54152348167261,4921
"Ery. Mean Corpuscular HGB Concentration","MCHC","WHOLE BLOOD","RAT","F","g/L",340.352028639618,15.6111408028575,419
"Ery. Mean Corpuscular HGB Concentration","MCHC","WHOLE BLOOD","RAT","F","g/L RBC",336.983333333333,8.57168889861926,30
"Ery. Mean Corpuscular HGB Concentration","MCHC","WHOLE BLOOD","RAT","F","mmol/L",21.4981147540984,0.683776988458485,61
"Ery. Mean Corpuscular HGB Concentration","MCHC","WHOLE BLOOD","RAT","M","%",29.6590909090909,2.02922905626018,22
"Ery. Mean Corpuscular HGB Concentration","MCHC","WHOLE BLOOD","RAT","M","g/dL",32.1457983249581,1.47149886869961,4975
"Ery. Mean Corpuscular HGB Concentration","MCHC","WHOLE BLOOD","RAT","M","g/L",334.552401746725,16.3716239513807,458
"Ery. Mean Corpuscular HGB Concentration","MCHC","WHOLE BLOOD","RAT","M","g/L RBC",337.666666666667,9.138147904605,30
"Ery. Mean Corpuscular HGB Concentration","MCHC","WHOLE BLOOD","RAT","M","mmol/L",21.0925833333333,0.885288659075109,60
"Ery. Mean Corpuscular Volume","MCV","WHOLE BLOOD","DOG","F","fL",69.4288903586126,2.44912248638553,648
"Ery. Mean Corpuscular Volume","MCV","WHOLE BLOOD","DOG","M","fL",69.1679880766659,2.21802384113852,641
"Ery. Mean Corpuscular Volume","MCV","WHOLE BLOOD","MONKEY","F","fL",76.0089870185094,5.48148653475301,1005
"Ery. Mean Corpuscular Volume","MCV","WHOLE BLOOD","MONKEY","M","fL",75.4288242954977,5.37414209558127,1107
"Ery. Mean Corpuscular Volume","MCV","WHOLE BLOOD","MOUSE","F","fL",51.4828238719068,3.48598136349025,687
